COUNTRY_ID,COUNTRY_NAME,REGION_ID
bOT,Mexico,1214
bOU,France,1215
bOV,Switzerland,1215
bOW,United Kingdom,1215
bOX,France,1215
bOY,Nigeria,1215
bOZ,Zambia,1215
bPa,Canada,1216
bPb,Israel,1216
bPc,Belgium,1216
bPd,Egypt,1216
bPe,Egypt,1216
bPf,China,1216
bPg,Israel,1217
bPh,Italy,1217
bPi,Argentina,1217
bPj,Brazil,1217
bPk,Egypt,1217
bPl,China,1218
bPm,Germany,1218
bPn,Israel,1218
bPo,Mexico,1218
bPp,Nigeria,1218
bPq,Germany,1219
bPr,Australia,1219
bPs,Belgium,1219
bPt,Zambia,1219
bPu,Japan,1219
bPv,Nigeria,1219
bPw,Italy,1220
bPx,Argentina,1220
bPy,Germany,1220
bPz,United States of America,1220
bPA,Germany,1220
bPB,Zambia,1220
bPC,Canada,1220
bPD,China,1220
bPE,China,1221
bPF,Switzerland,1221
bPG,Belgium,1221
bPH,Kuwait,1221
bPI,Israel,1221
bPJ,United Kingdom,1222
bPK,Nigeria,1222
bPL,Egypt,1222
bPM,Denmark,1222
bPN,Netherlands,1222
bPO,France,1222
bPP,Switzerland,1223
bPQ,Australia,1223
bPR,Israel,1223
bPS,China,1223
bPT,Italy,1223
bPU,Brazil,1223
bPV,Japan,1224
bPW,Zambia,1224
bPX,Kuwait,1224
bPY,Australia,1224
bPZ,United States of America,1224
bQa,Belgium,1224
bQb,Canada,1224
bQc,Mexico,1224
bQd,Brazil,1225
bQe,Brazil,1225
bQf,Israel,1225
bQg,Canada,1225
bQh,Belgium,1225
bQi,Singapore,1225
bQj,Israel,1226
bQk,Singapore,1226
bQl,Canada,1226
bQm,Argentina,1226
bQn,Canada,1226
bQo,Germany,1226
bQp,France,1226
bQq,Canada,1226
bQr,Switzerland,1227
bQs,Italy,1227
bQt,Belgium,1227
bQu,Japan,1227
bQv,Kuwait,1227
bQw,Singapore,1228
bQx,United Kingdom,1228
bQy,Zimbabwe,1228
bQz,Malaysia,1228
bQA,Germany,1228
bQB,Egypt,1228
bQC,Israel,1228
bQD,United Kingdom,1229
bQE,United States of America,1229
bQF,Kuwait,1229
bQG,Canada,1229
bQH,Singapore,1229
bQI,Mexico,1229
bQJ,Netherlands,1230
bQK,United Kingdom,1230
bQL,China,1230
bQM,Japan,1230
bQN,Australia,1230
bQO,Belgium,1230
bQP,Canada,1231
bQQ,United States of America,1231
bQR,Netherlands,1231
bQS,Netherlands,1231
bQT,Nigeria,1231
bQU,Germany,1231
bQV,Egypt,1232
bQW,Switzerland,1232
bQX,Mexico,1232
bQY,Argentina,1232
bQZ,United Kingdom,1232
bRa,Switzerland,1232
bRb,Nigeria,1232
bRc,Brazil,1233
bRd,Malaysia,1233
bRe,Argentina,1233
bRf,Egypt,1233
bRg,China,1233
bRh,United Kingdom,1233
bRi,Belgium,1234
bRj,Switzerland,1234
bRk,Kuwait,1234
bRl,Belgium,1234
bRm,France,1234
bRn,United Kingdom,1234
bRo,Denmark,1234
bRp,Singapore,1235
bRq,Germany,1235
bRr,United States of America,1235
bRs,Japan,1235
bRt,United States of America,1235
bRu,Kuwait,1235
bRv,United States of America,1236
bRw,United Kingdom,1236
bRx,Egypt,1236
bRy,Nigeria,1236
bRz,Nigeria,1236
bRA,France,1236
bRB,Belgium,1236
bRC,China,1236
bRD,Mexico,1237
bRE,Belgium,1237
bRF,Egypt,1237
bRG,Mexico,1237
bRH,Singapore,1237
bRI,Israel,1237
bRJ,Singapore,1238
bRK,Belgium,1238
bRL,Brazil,1238
bRM,Switzerland,1238
bRN,United Kingdom,1238
bRO,Kuwait,1239
bRP,China,1239
bRQ,Singapore,1239
bRR,Netherlands,1239
bRS,Israel,1239
bRT,Nigeria,1240
bRU,Germany,1240
bRV,Israel,1240
bRW,United States of America,1240
bRX,Nigeria,1240
bRY,Belgium,1241
bRZ,Japan,1241
bSa,Argentina,1241
bSb,Italy,1241
bSc,Nigeria,1241
bSd,Australia,1242
bSe,Australia,1242
bSf,Italy,1242
bSg,Malaysia,1242
bSh,Canada,1242
bSi,Switzerland,1242
bSj,Mexico,1242
bSk,United States of America,1242
bSl,Mexico,1243
bSm,India,1243
bSn,Netherlands,1243
bSo,Egypt,1243
bSp,China,1243
bSq,Belgium,1243
bSr,Egypt,1244
bSs,Singapore,1244
bSt,Australia,1244
bSu,Malaysia,1244
bSv,China,1245
bSw,Malaysia,1245
bSx,Nigeria,1245
bSy,Israel,1245
bSz,China,1245
bSA,Japan,1246
bSB,France,1246
bSC,Mexico,1246
bSD,China,1246
bSE,Japan,1246
bSF,Nigeria,1246
bSG,India,1247
bSH,Israel,1247
bSI,Australia,1247
bSJ,Belgium,1247
bSK,Italy,1247
bSL,Denmark,1248
bSM,Denmark,1248
bSN,Nigeria,1248
bSO,China,1248
bSP,China,1248
bSQ,China,1248
bSR,Germany,1249
bSS,Israel,1249
bST,China,1249
bSU,Argentina,1249
bSV,Mexico,1249
bSW,Brazil,1249
bSX,United Kingdom,1249
bSY,Netherlands,1249
bSZ,Switzerland,1250
bTa,China,1250
bTb,France,1250
bTc,Argentina,1250
bTd,Nigeria,1250
bTe,Denmark,1250
bTf,Mexico,1250
bTg,Israel,1251
bTh,Nigeria,1251
bTi,Nigeria,1251
bTj,Nigeria,1251
bTk,Australia,1251
bTl,Belgium,1252
bTm,Brazil,1252
bTn,Kuwait,1252
bTo,Nigeria,1252
bTp,Argentina,1252
bTq,Brazil,1252
bTr,Zimbabwe,1253
bTs,Mexico,1253
bTt,Egypt,1253
bTu,Nigeria,1253
bTv,China,1253
bTw,Singapore,1253
bTx,Switzerland,1254
bTy,China,1254
bTz,Mexico,1254
bTA,Israel,1254
bTB,Israel,1254
bTC,Switzerland,1254
bTD,Belgium,1254
bTE,United Kingdom,1254
bTF,Nigeria,1255
bTG,Japan,1255
bTH,Switzerland,1255
bTI,Israel,1255
bTJ,Israel,1255
bTK,Kuwait,1255
bTL,Germany,1255
bTM,Argentina,1255
bTN,Mexico,1256
bTO,Brazil,1256
bTP,Nigeria,1256
bTQ,Belgium,1256
bTR,Netherlands,1257
bTS,Switzerland,1257
bTT,India,1257
bTU,Belgium,1257
bTV,Switzerland,1257
bTW,Italy,1257
bTX,Belgium,1258
bTY,China,1258
bTZ,Italy,1258
bUa,Mexico,1258
bUb,Italy,1258
bUc,United Kingdom,1258
bUd,Israel,1259
bUe,Mexico,1259
bUf,Belgium,1259
bUg,Netherlands,1259
bUh,Brazil,1259
bUi,Israel,1260
bUj,Netherlands,1260
bUk,Egypt,1260
bUl,China,1260
bUm,China,1260
bUn,China,1260
bUo,Netherlands,1261
bUp,Mexico,1261
bUq,Australia,1261
bUr,Egypt,1261
bUs,France,1262
bUt,Belgium,1262
bUu,Australia,1262
bUv,Australia,1262
bUw,Argentina,1262
bUx,China,1262
bUy,Nigeria,1263
bUz,Malaysia,1263
bUA,Netherlands,1263
bUB,Australia,1263
bUC,Brazil,1263
bUD,Kuwait,1263
bUE,Brazil,1264
bUF,India,1264
bUG,China,1264
bUH,Kuwait,1264
bUI,India,1264
bUJ,Italy,1265
bUK,United Kingdom,1265
bUL,Italy,1265
bUM,Netherlands,1265
bUN,Nigeria,1265
bUO,Denmark,1265
bUP,Argentina,1266
bUQ,United States of America,1266
bUR,Argentina,1266
bUS,Italy,1266
bUT,Netherlands,1266
bUU,India,1266
bUV,Belgium,1267
bUW,Brazil,1267
bUX,Denmark,1267
bUY,Nigeria,1267
bUZ,Italy,1267
bVa,France,1267
bVb,Belgium,1268
bVc,China,1268
bVd,Switzerland,1268
bVe,France,1268
bVf,Brazil,1268
bVg,United States of America,1268
bVh,Belgium,1269
bVi,Nigeria,1269
bVj,Brazil,1269
bVk,Malaysia,1269
bVl,France,1270
bVm,Switzerland,1270
bVn,Netherlands,1270
bVo,Germany,1270
bVp,Kuwait,1270
bVq,Denmark,1270
bVr,India,1270
bVs,Denmark,1270
bVt,Nigeria,1271
bVu,Singapore,1271
bVv,Belgium,1271
bVw,United States of America,1271
bVx,Netherlands,1271
bVy,China,1271
bVz,China,1272
bVA,Belgium,1272
bVB,China,1272
bVC,Netherlands,1272
bVD,Israel,1272
bVE,Argentina,1273
bVF,Denmark,1273
bVG,Brazil,1273
bVH,Netherlands,1273
bVI,Switzerland,1273
bVJ,India,1273
bVK,Japan,1273
bVL,Zimbabwe,1273
bVM,Canada,1274
bVN,Nigeria,1274
bVO,Australia,1274
bVP,Kuwait,1274
bVQ,Brazil,1274
bVR,India,1274
bVS,Nigeria,1274
bVT,Australia,1275
bVU,Japan,1275
bVV,Zimbabwe,1275
bVW,Argentina,1275
bVX,Nigeria,1275
bVY,Nigeria,1275
bVZ,Germany,1275
bWa,Australia,1276
bWb,Malaysia,1276
bWc,Egypt,1276
bWd,Netherlands,1276
bWe,Australia,1276
bWf,Zimbabwe,1276
bWg,Japan,1276
bWh,Argentina,1277
bWi,Netherlands,1277
bWj,France,1277
bWk,Canada,1277
bWl,Australia,1277
bWm,Italy,1278
bWn,Netherlands,1278
bWo,Australia,1278
bWp,Israel,1278
bWq,United Kingdom,1278
bWr,Switzerland,1278
bWs,Netherlands,1278
bWt,Israel,1279
bWu,Israel,1279
bWv,Brazil,1279
bWw,Nigeria,1279
bWx,Germany,1279
bWy,Australia,1280
bWz,Mexico,1280
bWA,France,1280
bWB,Australia,1280
bWC,United States of America,1280
bWD,Mexico,1280
bWE,India,1281
bWF,Israel,1281
bWG,Netherlands,1281
bWH,Australia,1281
bWI,Malaysia,1281
bWJ,Switzerland,1281
bWK,France,1282
bWL,Canada,1282
bWM,Malaysia,1282
bWN,Brazil,1282
bWO,Italy,1282
bWP,Kuwait,1282
bWQ,Germany,1282
bWR,France,1283
bWS,France,1283
bWT,Belgium,1283
bWU,Netherlands,1283
bWV,Germany,1283
bWW,Zambia,1283
bWX,Kuwait,1284
bWY,Brazil,1284
bWZ,Australia,1284
bXa,Singapore,1285
bXb,Denmark,1285
bXc,Egypt,1285
bXd,Singapore,1285
bXe,Zambia,1285
bXf,Nigeria,1285
bXg,Israel,1286
bXh,China,1286
bXi,Switzerland,1286
bXj,Netherlands,1286
bXk,Switzerland,1286
bXl,France,1286
bXm,Zimbabwe,1286
bXn,Australia,1287
bXo,Kuwait,1287
bXp,United States of America,1287
bXq,Malaysia,1287
bXr,Australia,1287
bXs,Italy,1288
bXt,Belgium,1288
bXu,Switzerland,1288
bXv,France,1288
bXw,Zambia,1288
bXx,Netherlands,1288
bXy,Netherlands,1288
bXz,Switzerland,1289
bXA,Canada,1289
bXB,Germany,1289
bXC,Australia,1289
bXD,United States of America,1289
bXE,Netherlands,1289
bXF,Netherlands,1289
bXG,Belgium,1290
bXH,Mexico,1290
bXI,Switzerland,1290
bXJ,Canada,1290
bXK,Australia,1290
bXL,Mexico,1290
bXM,Malaysia,1291
bXN,France,1291
bXO,Zambia,1291
bXP,India,1291
bXQ,United Kingdom,1291
bXR,Australia,1291
bXS,Denmark,1292
bXT,Australia,1292
bXU,Brazil,1292
bXV,Malaysia,1292
bXW,Malaysia,1292
bXX,Japan,1292
bXY,Germany,1292
bXZ,Australia,1293
bYa,Canada,1293
bYb,Denmark,1293
bYc,Mexico,1293
bYd,Mexico,1293
bYe,France,1293
bYf,Israel,1294
bYg,Nigeria,1294
bYh,Japan,1294
bYi,Australia,1294
bYj,India,1294
bYk,Netherlands,1294
bYl,Australia,1294
bYm,Germany,1294
bYn,Australia,1295
bYo,Switzerland,1295
bYp,Mexico,1295
bYq,Australia,1295
bYr,Switzerland,1295
bYs,United States of America,1295
bYt,Belgium,1296
bYu,Mexico,1296
bYv,France,1296
bYw,Netherlands,1296
bYx,Malaysia,1296
bYy,Belgium,1297
bYz,Brazil,1297
bYA,Zimbabwe,1297
bYB,Singapore,1297
bYC,Kuwait,1297
bYD,Israel,1297
bYE,Kuwait,1298
bYF,Italy,1298
bYG,Mexico,1298
bYH,Canada,1298
bYI,Italy,1298
bYJ,China,1298
bYK,Brazil,1299
bYL,Singapore,1299
bYM,Japan,1299
bYN,Mexico,1300
bYO,United States of America,1300
bYP,Netherlands,1300
bYQ,Mexico,1300
bYR,France,1300
bYS,Zimbabwe,1300
bYT,Brazil,1300
bYU,Belgium,1301
bYV,Egypt,1301
bYW,Netherlands,1301
bYX,Argentina,1301
bYY,Switzerland,1301
bYZ,Australia,1302
bZa,Israel,1302
bZb,United States of America,1302
bZc,Japan,1302
bZd,Canada,1302
bZe,Argentina,1302
bZf,Mexico,1303
bZg,Germany,1303
bZh,Mexico,1303
bZi,Nigeria,1303
bZj,Australia,1303
bZk,Israel,1303
bZl,Israel,1304
bZm,Germany,1304
bZn,Australia,1304
bZo,Australia,1304
bZp,Mexico,1304
bZq,Mexico,1304
bZr,Mexico,1304
bZs,Brazil,1305
bZt,Singapore,1305
bZu,France,1305
bZv,Brazil,1305
bZw,Israel,1305
bZx,Nigeria,1305
bZy,United States of America,1305
bZz,Japan,1305
bZA,China,1306
bZB,China,1306
bZC,China,1306
bZD,Nigeria,1306
bZE,Nigeria,1306
bZF,Nigeria,1307
bZG,Switzerland,1307
bZH,Netherlands,1307
bZI,Kuwait,1307
bZJ,Israel,1307
bZK,France,1307
bZL,Israel,1307
bZM,Israel,1308
bZN,Argentina,1308
bZO,Italy,1308
bZP,Japan,1308
bZQ,United Kingdom,1308
bZR,Germany,1309
bZS,India,1309
bZT,India,1309
bZU,Brazil,1309
bZV,Zimbabwe,1309
bZW,France,1310
bZX,United Kingdom,1310
bZY,Japan,1310
bZZ,Australia,1310
caa,Denmark,1310
cab,Switzerland,1310
cac,Netherlands,1310
cad,Malaysia,1311
cae,Canada,1311
caf,Australia,1311
cag,Singapore,1311
cah,United States of America,1311
cai,Kuwait,1311
caj,Mexico,1311
cak,Zimbabwe,1311
cal,Switzerland,1312
cam,United States of America,1312
can,Malaysia,1312
cao,Egypt,1312
cap,Egypt,1312
caq,United States of America,1312
car,Israel,1312
cas,China,1313
cat,Nigeria,1313
cau,China,1313
cav,Mexico,1313
caw,Argentina,1313
cax,Australia,1313
cay,Italy,1313
caz,Netherlands,1313
caA,France,1314
caB,Brazil,1314
caC,China,1314
caD,Australia,1314
caE,Egypt,1314
caF,Israel,1315
caG,Israel,1315
caH,Nigeria,1315
caI,China,1315
caJ,United States of America,1315
caK,Zambia,1315
caL,Japan,1316
caM,Argentina,1316
caN,Nigeria,1316
caO,Germany,1316
caP,Egypt,1316
caQ,Egypt,1317
caR,Israel,1317
caS,Australia,1317
caT,United States of America,1317
caU,Kuwait,1317
caV,Netherlands,1317
caW,Belgium,1317
caX,Israel,1318
caY,Egypt,1318
caZ,Malaysia,1318
cba,Australia,1318
cbb,Argentina,1318
cbc,Israel,1318
cbd,Japan,1318
cbe,Mexico,1318
cbf,Zambia,1319
cbg,Belgium,1319
cbh,Zimbabwe,1319
cbi,Australia,1319
cbj,Denmark,1319
cbk,Kuwait,1319
cbl,Egypt,1319
cbm,Australia,1320
cbn,United States of America,1320
cbo,Canada,1320
cbp,Singapore,1320
cbq,Nigeria,1320
cbr,Denmark,1320
cbs,Australia,1321
cbt,Belgium,1321
cbu,Brazil,1321
cbv,Netherlands,1321
cbw,Malaysia,1321
cbx,Denmark,1321
cby,United States of America,1321
cbz,China,1321
cbA,United Kingdom,1322
cbB,Nigeria,1322
cbC,United States of America,1322
cbD,China,1322
cbE,United States of America,1322
cbF,Italy,1322
cbG,Netherlands,1322
cbH,Canada,1323
cbI,Zambia,1323
cbJ,United States of America,1323
cbK,Kuwait,1323
cbL,Belgium,1323
cbM,France,1323
cbN,France,1323
cbO,Belgium,1324
cbP,France,1324
cbQ,Israel,1324
cbR,Mexico,1324
cbS,Nigeria,1324
cbT,Kuwait,1324
cbU,India,1324
cbV,Netherlands,1325
cbW,Italy,1325
cbX,Egypt,1325
cbY,Switzerland,1325
cbZ,Belgium,1325
cca,Malaysia,1325
ccb,United States of America,1325
ccc,United Kingdom,1326
ccd,Singapore,1326
cce,Zambia,1326
ccf,Belgium,1326
ccg,Kuwait,1326
cch,Zambia,1326
cci,United Kingdom,1327
ccj,Zimbabwe,1327
cck,Italy,1327
ccl,Belgium,1327
ccm,Denmark,1327
ccn,Nigeria,1327
cco,Belgium,1327
ccp,Belgium,1328
ccq,Switzerland,1328
ccr,United States of America,1328
ccs,Kuwait,1328
cct,United States of America,1328
ccu,Brazil,1328
ccv,Mexico,1329
ccw,Israel,1329
ccx,Germany,1329
ccy,United Kingdom,1329
ccz,Australia,1329
ccA,Nigeria,1330
ccB,Argentina,1330
ccC,China,1330
ccD,Mexico,1330
ccE,Brazil,1330
ccF,United States of America,1330
ccG,France,1331
ccH,Netherlands,1331
ccI,Argentina,1331
ccJ,China,1331
ccK,Singapore,1331
ccL,Mexico,1331
ccM,Malaysia,1331
ccN,Belgium,1332
ccO,China,1332
ccP,Italy,1332
ccQ,India,1332
ccR,China,1332
ccS,Belgium,1332
ccT,Israel,1332
ccU,Malaysia,1333
ccV,Nigeria,1333
ccW,Malaysia,1333
ccX,Italy,1333
ccY,China,1333
ccZ,Netherlands,1334
cda,Belgium,1334
cdb,Switzerland,1334
cdc,China,1334
cdd,United States of America,1334
cde,Zambia,1334
cdf,Mexico,1334
cdg,Mexico,1334
cdh,Malaysia,1335
cdi,United States of America,1335
cdj,Switzerland,1335
cdk,Australia,1335
cdl,Israel,1335
cdm,Zambia,1335
cdn,Denmark,1336
cdo,Nigeria,1336
cdp,Germany,1336
cdq,Netherlands,1336
cdr,Israel,1336
cds,United States of America,1336
cdt,United States of America,1337
cdu,Japan,1337
cdv,Singapore,1337
cdw,Argentina,1337
cdx,Denmark,1337
cdy,Mexico,1337
cdz,Netherlands,1337
cdA,Mexico,1337
cdB,Kuwait,1338
cdC,China,1338
cdD,Singapore,1338
cdE,Zimbabwe,1338
cdF,Zimbabwe,1338
cdG,Brazil,1338
cdH,Germany,1339
cdI,United States of America,1339
cdJ,Canada,1339
cdK,Belgium,1339
cdL,Australia,1339
cdM,Germany,1339
cdN,Japan,1340
cdO,Japan,1340
cdP,Kuwait,1340
cdQ,Mexico,1340
cdR,Argentina,1340
cdS,Israel,1340
cdT,Netherlands,1341
cdU,United States of America,1341
cdV,Denmark,1341
cdW,Argentina,1341
cdX,Canada,1341
cdY,Netherlands,1341
cdZ,Australia,1342
cea,Brazil,1342
ceb,Nigeria,1342
cec,United States of America,1342
ced,France,1342
cee,Kuwait,1343
cef,Zimbabwe,1343
ceg,Mexico,1343
ceh,China,1343
cei,Mexico,1343
cej,Brazil,1344
cek,Switzerland,1344
cel,Kuwait,1344
cem,United States of America,1344
cen,Mexico,1344
ceo,Belgium,1345
cep,Canada,1345
ceq,United Kingdom,1345
cer,United States of America,1345
ces,Netherlands,1345
cet,Canada,1345
ceu,Malaysia,1346
cev,Israel,1346
cew,Brazil,1346
cex,Israel,1346
cey,Australia,1346
cez,Germany,1346
ceA,France,1346
ceB,Australia,1347
ceC,Belgium,1347
ceD,Israel,1347
ceE,Nigeria,1347
ceF,Egypt,1347
ceG,Malaysia,1348
ceH,Brazil,1348
ceI,France,1348
ceJ,Argentina,1348
ceK,China,1348
ceL,United States of America,1348
ceM,Australia,1348
ceN,Australia,1349
ceO,Kuwait,1349
ceP,China,1349
ceQ,Switzerland,1349
ceR,Germany,1349
ceS,Mexico,1349
ceT,Argentina,1350
ceU,Switzerland,1350
ceV,Australia,1350
ceW,Singapore,1350
ceX,Israel,1350
ceY,Malaysia,1350
ceZ,Mexico,1351
cfa,Germany,1351
cfb,Netherlands,1351
cfc,Australia,1351
cfd,Canada,1351
cfe,Switzerland,1351
cff,Singapore,1351
cfg,Israel,1352
cfh,Germany,1352
cfi,Australia,1352
cfj,Malaysia,1352
cfk,China,1352
cfl,India,1352
cfm,Netherlands,1353
cfn,Italy,1353
cfo,France,1353
cfp,Brazil,1353
cfq,United Kingdom,1353
cfr,United Kingdom,1353
cfs,Brazil,1353
cft,Japan,1354
cfu,Kuwait,1354
cfv,Australia,1354
cfw,Nigeria,1354
cfx,Singapore,1354
cfy,Mexico,1354
cfz,Mexico,1354
cfA,Argentina,1355
cfB,Kuwait,1355
cfC,United States of America,1355
cfD,Nigeria,1355
cfE,Argentina,1355
cfF,Nigeria,1356
cfG,Kuwait,1356
cfH,China,1356
cfI,United States of America,1356
cfJ,Australia,1356
cfK,Malaysia,1356
cfL,Nigeria,1356
cfM,Netherlands,1357
cfN,Germany,1357
cfO,Egypt,1357
cfP,France,1357
cfQ,Belgium,1358
cfR,Singapore,1358
cfS,Netherlands,1358
cfT,Argentina,1358
cfU,Japan,1358
cfV,Netherlands,1358
cfW,Japan,1358
cfX,Germany,1359
cfY,Zambia,1359
cfZ,China,1359
cga,Singapore,1359
cgb,Italy,1359
cgc,Belgium,1359
cgd,Argentina,1359
cge,Malaysia,1360
cgf,Zimbabwe,1360
cgg,Nigeria,1360
cgh,United States of America,1360
cgi,China,1360
cgj,Denmark,1361
cgk,Brazil,1361
cgl,India,1361
cgm,Belgium,1361
cgn,Argentina,1361
cgo,Netherlands,1361
cgp,Australia,1362
cgq,France,1362
cgr,Denmark,1362
cgs,Netherlands,1362
cgt,Israel,1362
cgu,Brazil,1362
cgv,France,1363
cgw,China,1363
cgx,Nigeria,1363
cgy,United States of America,1363
cgz,Argentina,1363
cgA,Switzerland,1363
cgB,Egypt,1363
cgC,Argentina,1364
cgD,China,1364
cgE,Denmark,1364
cgF,Switzerland,1364
cgG,Germany,1364
cgH,France,1364
cgI,Denmark,1364
cgJ,United States of America,1365
cgK,Malaysia,1365
cgL,Singapore,1365
cgM,Netherlands,1365
cgN,Malaysia,1365
cgO,China,1365
cgP,Italy,1366
cgQ,Italy,1366
cgR,Italy,1366
cgS,Nigeria,1366
cgT,Israel,1367
cgU,Australia,1367
cgV,Australia,1367
cgW,Canada,1367
cgX,Australia,1367
cgY,Belgium,1368
cgZ,Canada,1368
cha,United Kingdom,1368
chb,Nigeria,1368
chc,Belgium,1368
chd,Israel,1368
che,France,1368
chf,Argentina,1369
chg,China,1369
chh,Kuwait,1369
chi,United Kingdom,1369
chj,Kuwait,1369
chk,Argentina,1369
chl,Mexico,1370
chm,Australia,1370
chn,Brazil,1370
cho,Belgium,1370
chp,France,1370
chq,Australia,1370
chr,Denmark,1371
chs,Japan,1371
cht,Nigeria,1371
chu,Denmark,1371
chv,Zimbabwe,1371
chw,Belgium,1372
chx,Netherlands,1372
chy,Brazil,1372
chz,Mexico,1372
chA,Belgium,1372
chB,Japan,1372
chC,France,1373
chD,Germany,1373
chE,France,1373
chF,Kuwait,1373
chG,China,1373
chH,Israel,1373
chI,United States of America,1373
chJ,France,1374
chK,Nigeria,1374
chL,France,1374
chM,Brazil,1374
chN,United States of America,1374
chO,Mexico,1375
chP,Netherlands,1375
chQ,Malaysia,1375
chR,Belgium,1375
chS,Malaysia,1375
chT,Kuwait,1375
chU,Japan,1376
chV,Australia,1376
chW,Zimbabwe,1376
chX,United Kingdom,1376
chY,Denmark,1376
chZ,Kuwait,1376
cia,Kuwait,1376
cib,Germany,1377
cic,Argentina,1377
cid,France,1377
cie,Zimbabwe,1377
cif,Zimbabwe,1377
cig,Brazil,1377
cih,Switzerland,1377
cii,Belgium,1378
cij,Netherlands,1378
cik,Australia,1378
cil,Egypt,1378
cim,United States of America,1378
cin,France,1378
cio,United States of America,1379
cip,United States of America,1379
ciq,Argentina,1379
cir,Belgium,1379
cis,Argentina,1380
cit,Canada,1380
ciu,India,1380
civ,Denmark,1380
ciw,Kuwait,1380
cix,Singapore,1380
ciy,Egypt,1380
ciz,Belgium,1381
ciA,Mexico,1381
ciB,Netherlands,1381
ciC,Brazil,1381
ciD,China,1381
ciE,Brazil,1381
ciF,Argentina,1382
ciG,China,1382
ciH,Israel,1382
ciI,Nigeria,1382
ciJ,Brazil,1382
ciK,Mexico,1382
ciL,China,1383
ciM,Canada,1383
ciN,United Kingdom,1383
ciO,Kuwait,1383
ciP,Mexico,1383
ciQ,Argentina,1383
ciR,Australia,1383
ciS,Singapore,1383
ciT,Malaysia,1384
ciU,France,1384
ciV,United States of America,1384
ciW,France,1384
ciX,Mexico,1384
ciY,Zimbabwe,1384
ciZ,Netherlands,1384
cja,Germany,1385
cjb,Japan,1385
cjc,Kuwait,1385
cjd,Belgium,1385
cje,China,1385
cjf,France,1385
cjg,France,1385
cjh,Switzerland,1385
cji,Belgium,1386
cjj,Kuwait,1386
cjk,Australia,1386
cjl,France,1386
cjm,Mexico,1386
cjn,Italy,1386
cjo,China,1386
cjp,Kuwait,1387
cjq,Kuwait,1387
cjr,Nigeria,1387
cjs,China,1387
cjt,Mexico,1388
cju,Zimbabwe,1388
cjv,France,1388
cjw,Netherlands,1388
cjx,China,1388
cjy,Germany,1389
cjz,China,1389
cjA,Netherlands,1389
cjB,United Kingdom,1389
cjC,Malaysia,1389
cjD,Brazil,1389
cjE,Egypt,1390
cjF,China,1390
cjG,United States of America,1390
cjH,United States of America,1390
cjI,China,1390
cjJ,Israel,1390
cjK,Brazil,1390
cjL,Netherlands,1391
cjM,Argentina,1391
cjN,Malaysia,1391
cjO,Egypt,1391
cjP,Mexico,1391
cjQ,Israel,1391
cjR,Kuwait,1391
cjS,Mexico,1392
cjT,Mexico,1392
cjU,India,1392
cjV,Belgium,1392
cjW,United Kingdom,1392
cjX,Singapore,1392
cjY,Israel,1392
cjZ,Switzerland,1393
cka,Malaysia,1393
ckb,Israel,1393
ckc,Australia,1393
ckd,Australia,1393
cke,Mexico,1393
ckf,Mexico,1394
ckg,Singapore,1394
ckh,Australia,1394
cki,China,1394
ckj,Belgium,1394
ckk,Germany,1394
ckl,United States of America,1395
ckm,Singapore,1395
ckn,United Kingdom,1395
cko,Zimbabwe,1395
ckp,Denmark,1395
ckq,United Kingdom,1395
ckr,Singapore,1395
cks,Argentina,1396
ckt,India,1396
cku,Israel,1396
ckv,Switzerland,1396
ckw,India,1396
ckx,Zimbabwe,1396
cky,Australia,1396
ckz,Argentina,1396
ckA,United States of America,1397
ckB,Netherlands,1397
ckC,China,1397
ckD,Mexico,1397
ckE,United Kingdom,1397
ckF,China,1397
ckG,United States of America,1397
ckH,United States of America,1397
ckI,Australia,1398
ckJ,United States of America,1398
ckK,Mexico,1398
ckL,India,1398
ckM,Italy,1398
ckN,Kuwait,1398
ckO,Switzerland,1399
ckP,Israel,1399
ckQ,Belgium,1399
ckR,Netherlands,1399
ckS,Nigeria,1399
ckT,Nigeria,1400
ckU,Belgium,1400
ckV,United States of America,1400
ckW,Nigeria,1400
ckX,Netherlands,1400
ckY,Netherlands,1400
ckZ,China,1401
cla,Brazil,1401
clb,Italy,1401
clc,China,1401
cld,Argentina,1401
cle,United States of America,1401
clf,Japan,1402
clg,Denmark,1402
clh,Israel,1402
cli,Nigeria,1402
clj,Egypt,1402
clk,Canada,1402
cll,Mexico,1403
clm,Malaysia,1403
cln,Nigeria,1403
clo,Brazil,1403
clp,Argentina,1404
clq,Australia,1404
clr,Israel,1404
cls,Egypt,1404
clt,China,1404
clu,Mexico,1404
clv,Canada,1404
clw,Kuwait,1405
clx,Netherlands,1405
cly,Nigeria,1405
clz,Denmark,1405
clA,Argentina,1405
clB,France,1406
clC,France,1406
clD,Argentina,1406
clE,Argentina,1406
clF,China,1406
clG,Belgium,1406
clH,Nigeria,1407
clI,Belgium,1407
clJ,France,1407
clK,Brazil,1407
clL,Israel,1407
clM,Nigeria,1407
clN,Germany,1408
clO,Egypt,1408
clP,France,1408
clQ,Belgium,1408
clR,Egypt,1408
clS,Kuwait,1409
clT,India,1409
clU,Brazil,1409
clV,Kuwait,1409
clW,Italy,1409
clX,Japan,1409
clY,Nigeria,1410
clZ,Belgium,1410
cma,United States of America,1410
cmb,Israel,1410
cmc,Singapore,1410
